"Flock size, perception, aC, cC, sC",5,100,0,0,0
25,0.353014364008777,0.16597669050667327,0.8729240697166815,0.6971393548140493,0.28489178460399994
50,0.32,0.16,0.8400000000000002,0.6824000000000001,0.28
75,0.32,0.16,0.8400000000000002,0.68,0.28
100,0.32,0.16,0.8400000000000002,0.68,0.28
125,0.32,0.16,0.8400000000000002,0.68,0.28
150,0.32,0.16,0.8400000000000002,0.68,0.28
175,0.32,0.16,0.8400000000000002,0.68,0.28
200,0.32,0.16,0.8400000000000002,0.68,0.28
225,0.32,0.16,0.8433600000000001,0.68,0.28
250,0.32,0.16,0.8400000000000002,0.68,0.28
275,0.32,0.16,0.8400000000000002,0.68,0.28
300,0.32,0.16,0.8400000000000002,0.68,0.28
325,0.32,0.16,0.8400000000000002,0.68,0.28
350,0.32,0.16,0.8400000000000002,0.68,0.28
375,0.32,0.16,0.8400000000000002,0.68,0.28
400,0.32,0.16,0.8400000000000002,0.68,0.28
425,0.32,0.16,0.8400000000000002,0.68,0.28
450,0.32,0.16,0.8400000000000002,0.68,0.28
475,0.32,0.16,0.8428800000000002,0.68,0.28
500,0.32,0.16,0.8428800000000002,0.68,0.28
525,0.32,0.16,0.8400000000000002,0.68,0.28
550,0.32,0.16,0.8400000000000002,0.68,0.28
575,0.32,0.16,0.8400000000000002,0.68,0.28
600,0.32,0.16,0.8400000000000002,0.68,0.28
625,0.32,0.16,0.8400000000000002,0.68,0.28
650,0.32,0.16,0.8400000000000002,0.68,0.28048
675,0.32,0.16,0.8400000000000002,0.68,0.28048
700,0.32,0.16,0.8400000000000002,0.68,0.28048
725,0.32,0.16,0.8400000000000002,0.68,0.28
750,0.32,0.16,0.8400000000000002,0.68,0.28
775,0.32,0.16,0.8400000000000002,0.68,0.28
800,0.32,0.16,0.8400000000000002,0.68,0.28
