"Flock size, perception, aC, cC, sC",50,100,10,10,10
25,0.5066376498457792,0.21596216337117055,0.8840443982235616,0.5623396892798108,0.3536742478511778,0.7739213858827944,0.4160604995352048,0.5694162589439096,0.0,0.9344865909729857,0.7092111414411618,0.524365523231948,0.5453148404334967,0.6661469843484767,0.308783630880297,0.5393645921087554,0.9962785630201189,0.3910602156050496,0.30235044969085756,0.24705567348517918,0.5190261929817075,0.4963375162142761,0.8080022245091396,0.8606508008922,0.8175808664934051,0.9948781053139059,0.278442915414626,0.5480364984790771,0.5749105823719988,0.0,0.679089036041512,0.23243770237748282,0.35352293818243513,0.5440153370823371,0.7644764593971296,0.8406928814818749,0.14456279864825025,0.07847694384257706,0.7794116728844693,0.5244523708003518,0.5808180835657737,0.23736980456582632,0.8339692646260269,0.9494749321462101,0.29426396260794035,0.9275904119540455,0.7916982155470751,0.8152058719827503,0.8882302120172633,0.8496593522607407
50,0.48167999999999994,0.2,0.8831272086400003,0.5641001945599999,0.36,0.7614400000000001,0.40071999999999997,0.5621700972799999,0.0,0.9345332862725007,0.68,0.5199999999999999,0.5199999999999999,0.64820039776,0.28,0.5250659978636799,0.9600000000000003,0.39999999999999997,0.28144,0.24000000000000002,0.52072,0.4799999999999999,0.8089320216992002,0.8402400000000002,0.8086847177600002,0.9754829281814134,0.28072144000000004,0.5199999999999999,0.5599999999999999,0.0,0.68144,0.20096,0.32,0.5199999999999999,0.7621657600000001,0.8508693708710402,0.12,0.04,0.7602400000000001,0.5224057599999999,0.56024,0.24120000000000003,0.8026400000000002,0.9209614400000002,0.28,0.9252929600000003,0.7626400000000002,0.8000000000000002,0.8857715372800002,0.8464987200000001
75,0.48167999999999994,0.2,0.8843402118918402,0.5667647957273599,0.36,0.7619228800000002,0.40240432,0.5665262965708621,0.0,0.9345332862725007,0.68336,0.5228799999999999,0.5216799999999999,0.64820039776,0.28,0.5250659978636799,0.9600000000000003,0.40240432,0.28168144000000006,0.24120000000000003,0.52072,0.4799999999999999,0.8172826253092035,0.8402400000000002,0.8123368260665601,0.9871324213906844,0.28072144000000004,0.5199999999999999,0.5599999999999999,0.0,0.68240864,0.20096,0.32,0.5199999999999999,0.7652987545600001,0.8508693708710402,0.12,0.04,0.7602400000000001,0.52458019456,0.56312144,0.24120000000000003,0.8026400000000002,0.9202400000000003,0.28072,0.9252929600000003,0.7626400000000002,0.8000000000000002,0.8857715372800002,0.8464987200000001
100,0.48167999999999994,0.2,0.8913625220421704,0.5665262965708621,0.36,0.7619228800000002,0.44312864863999996,0.5682353223026162,0.0,0.9345332862725007,0.68796622708736,0.5231214399999999,0.5216799999999999,0.64820039776,0.28,0.5248216518918399,0.9600000000000003,0.40410309183999993,0.28168144000000006,0.24120000000000003,0.52072,0.48263999999999996,0.817051597802928,0.8402400000000002,0.8179802756081408,0.9889427122577699,0.28072144000000004,0.5199999999999999,0.56216144,0.0,0.68626309184,0.20096,0.32,0.5199999999999999,0.7667604670873601,0.8508693708710402,0.12,0.04,0.7711399234693523,0.527244795831351,0.56312144,0.24120000000000003,0.8026400000000002,0.9209614400000002,0.28072,0.9252929600000003,0.7626400000000002,0.8000000000000002,0.8992582088052582,0.85499853859392
125,0.48167999999999994,0.2,0.8940636278159002,0.6160916422102656,0.36,0.7691807657945422,0.4897101858446513,0.6158413878472692,0.0,0.935775655758365,0.6960668757396244,0.5231214399999999,0.5216799999999999,0.64820039776,0.28,0.5733785612064983,0.9600000000000003,0.4480011253452262,0.28168144000000006,0.24120000000000003,0.52072,0.48263999999999996,0.8304759216575658,0.8494033124236803,0.8297008442308338,0.0,0.28385297728000003,0.5199999999999999,0.56216144,0.04,0.68626309184,0.24216576,0.32,0.5199999999999999,0.7667604670873601,0.8511166489945423,0.16120288,0.04,0.7847189804844384,0.5753436967035033,0.56312144,0.28313297728000003,0.8026400000000002,0.9209614400000002,0.32410165189184004,0.9252929600000003,0.7626400000000002,0.8000000000000002,0.9209913846385686,0.8723661654392362
150,0.48167999999999994,0.2,0.8940636278159002,0.6597881920635271,0.36,0.7691807657945422,0.5326484469597192,0.6595364361743528,0.0,0.935775655758365,0.745484254618791,0.5231214399999999,0.5216799999999999,0.64820039776,0.28,0.6168188325737374,0.9600000000000003,0.49068913209729753,0.28168144000000006,0.24120000000000003,0.5219243199999999,0.48263999999999996,0.8754587771875112,0.8513624522982224,0.8754587771875112,0.04,0.32385297728,0.5199999999999999,0.56216144,0.08,0.68626309184,0.28265153728000003,0.32024,0.5199999999999999,0.7667604670873601,0.8511166489945423,0.20120288,0.04,0.8304741527654208,0.6153436967035033,0.56312144,0.32313297728,0.8026400000000002,0.9313625220421704,0.36410165189184,0.9299021016473602,0.7660274032000002,0.8000000000000002,0.9617788942453427,0.8732278140169445
175,0.4799999999999999,0.2,0.8938089927133926,0.6997881920635272,0.36047999999999997,0.7689305730073601,0.5726484469597193,0.6995364361743528,0.0,0.9355195368815589,0.785484254618791,0.5228799999999999,0.5199999999999999,0.6501551655347201,0.28,0.6568188325737374,0.9600000000000003,0.5306891320972975,0.28168144000000006,0.24120000000000003,0.5219243199999999,0.5228799999999999,0.9154587771875112,0.8511006443155202,0.9154587771875112,0.08,0.36385297728,0.5199999999999999,0.56024,0.12,0.6860129600000001,0.32265153728,0.32192144000000006,0.5199999999999999,0.7636187545600002,0.8508548583955202,0.24120288,0.04,0.8704741527654208,0.6553436967035033,0.5628799999999999,0.36313297728,0.8086890550400002,0.9338089927133927,0.40410165189184,0.9299021016473602,0.7660274032000002,0.8000000000000002,0.0,0.9184671809010462
200,0.48167999999999994,0.2,0.8938089927133926,0.7439869212159084,0.36120287999999995,0.7689305730073601,0.6160843376414776,0.7437336547913989,0.0,0.9355195368815589,0.8301971601465038,0.5228799999999999,0.5216799999999999,0.6501551655347201,0.28,0.7007597455691799,0.9600000000000003,0.5738732668898813,0.28168144000000006,0.24120000000000003,0.52361586592,0.5228799999999999,0.9609515298506363,0.8511006443155202,0.9609515298506363,0.12048,0.40603609514368,0.5199999999999999,0.56192,0.16072,0.6860129600000001,0.36458744650368,0.32192144000000006,0.5199999999999999,0.7657830832000001,0.8508548583955202,0.28265009728,0.04,0.9156969976820134,0.6992757588837244,0.5628799999999999,0.40531177514368,0.8140386255132532,0.9338089927133927,0.44652626180319105,0.9340415142572444,0.7660274032000002,0.8012000000000001,0.04,0.9584671809010462
225,0.48361586591999994,0.2,0.8938089927133926,0.7839869212159084,0.36120287999999995,0.7689305730073601,0.6560843376414777,0.7837336547913989,0.0,0.9355195368815589,0.8701971601465038,0.5228799999999999,0.5238573059199999,0.6501551655347201,0.28024000000000004,0.7407597455691799,0.9600000000000003,0.6138732668898813,0.28168144000000006,0.24120000000000003,0.52361586592,0.5199999999999999,0.0,0.8511006443155202,0.0,0.16192576,0.4509085282854042,0.5199999999999999,0.56312864864,0.20264864,0.6860129600000001,0.4089624958617242,0.32192144000000006,0.5199999999999999,0.7728810812367229,0.8460187459200003,0.32604189844736003,0.04,0.9666853616541976,0.7476670679903291,0.5628799999999999,0.45017551644540416,0.8140386255132532,0.9338089927133927,0.49188457694482934,0.9387222760654513,0.7704052974784001,0.8000000000000002,0.08048,0.0
250,0.48361586591999994,0.2,0.8928169128819023,0.8380986857977948,0.36120287999999995,0.7689305730073601,0.7078938557190243,0.8378408605776441,0.0,0.9342772115890844,0.9258607090291409,0.5228799999999999,0.5238573059199999,0.6501551655347201,0.28024000000000004,0.7940934209894251,0.9626400000000004,0.6649229856938992,0.28168144000000006,0.24120000000000003,0.52361586592,0.5228799999999999,0.04,0.8501160259200002,0.04,0.20289731455999999,0.4936139794551166,0.5199999999999999,0.5645845405318399,0.24386453183999998,0.6860129600000001,0.4514162708368945,0.32192144000000006,0.5199999999999999,0.7728810812367229,0.8506075977600002,0.3679981498380442,0.04,0.0,0.796639072806213,0.5628799999999999,0.495577622642749,0.8140386255132532,0.9260072086400002,0.5377871918681673,0.9414736083539335,0.7728810812367229,0.8000000000000002,0.12144576,0.04
275,0.48361586591999994,0.2,0.8938089927133926,0.8831272779125816,0.36120287999999995,0.7689305730073601,0.7521412188533384,0.88286790574111,0.0,0.9355195368815589,0.9714158732833157,0.5228799999999999,0.5238573059199999,0.6501551655347201,0.28024000000000004,0.8388579815153617,0.9754960702962666,0.7089125236080626,0.28312288,0.24120000000000003,0.52361586592,0.5228799999999999,0.08024,0.8511006443155202,0.08024,0.24411469844736,0.5365756633318473,0.5199999999999999,0.5645845405318399,0.28532771903104,0.6860129600000001,0.4941247684619159,0.32192144000000006,0.5199999999999999,0.7728810812367229,0.8508548583955202,0.41020613873707246,0.04,0.04,0.8366390728062131,0.5628799999999999,0.535577622642749,0.8140386255132532,0.9338089927133927,0.5777871918681673,0.9414736083539335,0.7728810812367229,0.8000000000000002,0.16144576,0.08
300,0.48361586591999994,0.2,0.8935617145898906,0.9310369996609724,0.36120287999999995,0.8101435935910402,0.801292357239718,0.9307745150234433,0.0,0.9352663240830928,0.0,0.5228799999999999,0.5238573059199999,0.656531784257866,0.28024000000000004,0.8874567441825059,0.9782354440544601,0.7559519407803194,0.28679238983804417,0.24435033514368001,0.52361586592,0.5228799999999999,0.12072144000000001,0.8508533836800002,0.12072144000000001,0.28704407482872835,0.5797951173118383,0.5199999999999999,0.5645845405318399,0.3270396853452262,0.6860129600000001,0.5370895170726874,0.32579609514368,0.5253001945599999,0.7728810812367229,0.8506075977600002,0.4549301844751342,0.04,0.08048,0.8967429057311392,0.5628799999999999,0.580294071572382,0.8226497288451312,0.9335617145898907,0.6285255057227508,0.9414736083539335,0.7728810812367229,0.8000000000000002,0.20241443456,0.12048
325,0.48361586591999994,0.2,0.8928344973098906,0.980248697852326,0.36120287999999995,0.8094163763110401,0.8471515874368124,0.9818330461248659,0.0,0.9345391068030927,0.04,0.56312,0.5238573059199999,0.6597674364945081,0.28024000000000004,0.9346705635628917,0.9777614662789635,0.806157228734998,0.3280229599252754,0.28606661250589316,0.52361586592,0.56312,0.16072144000000002,0.8501290636800001,0.16072144000000002,0.3272928629578724,0.6230679529877294,0.5199999999999999,0.5645845405318399,0.3692521778202942,0.68528864,0.57985887684566,0.3680127757774694,0.5245744259199999,0.7728810812367229,0.8501305383955202,0.49765976558198505,0.04,0.12072144000000001,0.938882405103708,0.60312,0.6233331245212659,0.8286595125165052,0.9328344973098907,0.670321172395579,0.9414736083539335,0.7728810812367229,0.8069874465036802,0.24362892116736,0.16048
350,0.48361586591999994,0.2,0.8872753482213686,0.0,0.36120287999999995,0.8038601945600001,0.8994315047751765,0.0,0.04,0.9343168226023651,0.08048,0.6,0.5238573059199999,0.7122510478906224,0.28024000000000004,0.9913190499876002,0.9712012382656893,0.8563687596130537,0.3719592354443787,0.3294994118559639,0.52361586592,0.6,0.20265009728000002,0.8491589577600002,0.20265009728000002,0.3712203773133669,0.6720704002109327,0.5199999999999999,0.5645845405318399,0.4136832039541377,0.7214400000000001,0.6280926059460571,0.412428929086799,0.5331313185829797,0.7728810812367229,0.8491604324755202,0.5436316827689689,0.04,0.16217009728,0.9925542944555877,0.64,0.6743551207476142,0.8824072077127402,0.9267807919743645,0.7191493490175814,0.9414736083539335,0.7728810812367229,0.8072303351436801,0.2865524682213683,0.20240576000000002
375,0.48361586591999994,0.2,0.8886761037836803,0.04,0.36120287999999995,0.8062529772800002,0.9207633680606897,0.04,0.08,0.9306280265862045,0.12024000000000001,0.6033599999999999,0.5238573059199999,0.7442561363053114,0.28024000000000004,0.0,0.9703749538508624,0.8715065885294386,0.40775238135449915,0.36604912431552,0.52361586592,0.6033599999999999,0.20096144000000002,0.8472144000000001,0.20096144000000002,0.40750509443454214,0.7004841696452629,0.5199999999999999,0.5645845405318399,0.4489668680140102,0.7245628800000001,0.6577978312381674,0.4489668680140102,0.5331372536280281,0.7728810812367229,0.8474587372800002,0.5713899333094401,0.04,0.20217009728,0.0,0.6433599999999999,0.7069502204271841,0.9254264718936861,0.9281903265036803,0.7509493247840172,0.9414736083539335,0.7728810812367229,0.80601442592,0.32653057300736005,0.20096144000000002
