"Flock size, perception, aC, cC, sC",10,1000,20,5,5
25,0.361804735098015,0.9219254673976329,0.4723610855518103,0.06976184755835921,0.11596692833243857,0.3085163391628177,0.1659556791888492,0.6227193732374926,0.6123281210962411,0.8591385587927759
50,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
75,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
100,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
125,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6106598624693953,0.8624127842008862
150,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
175,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
200,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
225,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
250,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
275,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
300,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
325,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
350,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
375,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
400,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
425,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
450,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
475,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
500,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
525,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
550,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
575,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
600,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
625,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
650,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
675,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
700,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
725,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
750,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
775,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
800,0.36458742917184,0.9485484285188293,0.48798507710270206,0.08,0.12,0.32313151999999995,0.16024000000000002,0.6111544363093093,0.6111544363093093,0.8624127842008862
