"Flock size, perception, aC, cC, sC",50,1000,10,10,10
25,0.6349800862962427,0.38030478399315365,0.2742935399732968,0.4736015308809351,0.3947892633104017,0.549315424508825,0.8178681813117313,0.3137077506464417,0.6722898825734874,0.05890037469496497,0.23010022932321347,0.05550687480739943,0.842501928185287,0.0,0.6285381442355182,0.8093507230635788,0.2983445251206626,0.7173393808691954,0.7647321060516084,0.803956723444109,0.8527622040739152,0.668236536472666,0.6733733857538997,0.6064481348143327,0.7063304815582795,0.8081500145411536,0.2761451506589367,0.3210755209393594,0.062235770038030075,0.084711297018572,0.46177831044984524,0.2357838844350108,0.8805053489281081,0.0785898360637329,0.9224295175529476,0.2952885282416561,0.4536928625858164,0.18958445635452273,0.6950000109393579,0.8621720693632661,0.8718123648950106,0.333259373664758,0.31034452561862447,0.20058481886410096,0.7859057618231243,0.15301942510677857,0.7052985390245433,0.7757735735129812,0.7575121965557398,0.3790635420277417
50,0.7779054180602648,0.5005399952472326,0.36802581358837244,0.5911844005255243,0.5002806689864214,0.6834622728503171,0.8741885233067773,0.41099058779461695,0.7763506674605646,0.16024000000000002,0.36778437358837246,0.16024000000000002,0.9244864156156257,0.12,0.7752748618480598,0.872325460136578,0.40999094044131323,0.822583813390532,0.8718270930209817,0.8718270930209817,0.9225476710403449,0.7750516901951172,0.7750516901951172,0.7750516901951172,0.8217433632750923,0.8706762366629065,0.36728390098943997,0.4097377366500966,0.16,0.20024000000000003,0.5884003676109677,0.3668026001650483,0.9716578289156619,0.20024000000000003,0.0,0.4109876544924992,0.5909360903250691,0.32607102806522625,0.8238528497363969,0.9234902481652316,0.9757108155107329,0.45447105403361965,0.4107374357375524,0.32607102806522625,0.8720427549557146,0.28411617311104004,0.8228513489617164,0.8677808792076223,0.8715107161854807,0.4984929133133531
75,0.912883122952115,0.6307886340413406,0.4958796560915415,0.7230711650118217,0.630524621236344,0.8642671113523845,0.9613194910952017,0.5396208896972412,0.911300214982331,0.28433873728000003,0.49563385278786154,0.28433873728000003,0.0,0.24457728,0.9153643448532759,0.9648877157722944,0.5415593220334725,0.9151357636031686,0.9643790432336183,0.9643790432336183,0.0,0.9202937347049555,0.9202937347049555,0.9202937347049555,0.9202937347049555,0.9686797552176567,0.5005210669008656,0.5442546309836771,0.28698880000000004,0.32844179456000006,0.7283028682922327,0.5000252577444235,0.04,0.32821909184000003,0.08072,0.5428258507870043,0.7271124835106259,0.4558620543298227,0.9172600204985425,0.0,0.04,0.5903792432422995,0.5453241699357982,0.45809948208924517,0.9698597111665473,0.4148769192377632,0.96960192252131,0.9606002032678065,0.96960192252131,0.6357312670220293
100,0.0,0.80701464457173,0.6614370646456604,0.9065948780913565,0.8067297536341143,0.0,0.04,0.7123283413801734,0.0,0.4374720604369716,0.668118427803505,0.4374720604369716,0.0824,0.3925063178208,0.0,0.04,0.7185134872654659,0.0,0.04,0.04,0.0824,0.0,0.0,0.0,0.0,0.04,0.6881248540975019,0.7369668483336984,0.44965031016448004,0.4959453461130446,0.9425133921457919,0.6875711304651142,0.12779232000000001,0.4956998463407668,0.17326874176,0.735376028738036,0.9411888144568384,0.638254165144284,0.0,0.08336,0.1280208,0.7888165650220891,0.7385116745739142,0.6411235660994807,0.04,0.5927561340741345,0.04,0.04,0.04,0.8389805813670137
125,0.04,0.9951080519799168,0.8393295104535392,0.04,0.9941388707131296,0.04,0.08048,0.8886818335385994,0.08048,0.5945408784143371,0.8379845382454787,0.5945408784143371,0.12533184,0.5469832501169356,0.08048,0.08048,0.8874792106260164,0.08048,0.08048,0.08048,0.12411744,0.08048,0.08048,0.08048,0.08048,0.08048,0.835610656936464,0.885607745197252,0.592068374670377,0.639461621819204,0.04,0.8346244874675699,0.16837413088,0.6388591847978716,0.26174169970341504,0.8835615877540447,0.04,0.8333902237365549,0.08,0.12216000000000002,0.16760848,0.9333831148205045,0.8821998927065972,0.8327952381564935,0.08,0.7342382294695523,0.08,0.08,0.08,0.9830598550653548
150,0.08024,0.08024,0.9926333425206337,0.08024,0.08024,0.08024,0.12072144000000001,0.0,0.12120288000000001,0.7462284863135099,0.9961370023499366,0.7462284863135099,0.16730118016,0.6973558803228859,0.12120288000000001,0.12120288000000001,0.0,0.12168432000000001,0.12168432000000001,0.12168432000000001,0.16682700064,0.12168432000000001,0.12168432000000001,0.12168432000000001,0.12168432000000001,0.12168432000000001,0.0,0.0,0.7571365037730415,0.8067734049837797,0.12264720000000001,0.0,0.21574178806016,0.8107183611562295,0.3141163748191713,0.0,0.12361008000000001,0.0,0.12409152000000001,0.16854030208,0.21698947454720002,0.04,0.0,0.0,0.12482591999999999,0.9841169956946817,0.12482591999999999,0.12482591999999999,0.12482591999999999,0.08216000000000001
175,0.12024000000000001,0.12024000000000001,0.08,0.12,0.12,0.12,0.16312000000000001,0.12,0.16288000000000002,0.9823087624044635,0.12,0.9817560563808186,0.211676,0.9297796080824321,0.16264,0.16264,0.12,0.16240000000000002,0.16240000000000002,0.16240000000000002,0.2101424,0.16240000000000002,0.16240000000000002,0.16240000000000002,0.16240000000000002,0.16240000000000002,0.12,0.12,0.9799363562636901,0.0,0.16265152,0.12048,0.25895090251392,0.0,0.36399325529027,0.12096000000000001,0.16289727999999998,0.12096000000000001,0.1626544,0.20885179520000002,0.25920695596800003,0.12096000000000001,0.12096000000000001,0.12096000000000001,0.16192576,0.12096000000000001,0.16168288000000003,0.16168288000000003,0.16168288000000003,0.16168288000000003
200,0.12,0.12,0.12,0.12,0.12,0.12,0.16144,0.16144,0.16144,0.12,0.1612,0.12,0.21076736000000001,0.12,0.16072,0.16072,0.16072,0.16072,0.16072,0.16072,0.20901392000000002,0.16072,0.16072,0.16072,0.16072,0.16072,0.16072,0.16072,0.12,0.12,0.16024000000000002,0.16024000000000002,0.25755705984,0.12,0.41549144831999996,0.16,0.16,0.16,0.16,0.20504000000000003,0.25629552,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
225,0.12,0.12,0.12,0.12,0.12,0.12,0.16,0.16,0.16,0.16,0.16,0.16,0.20912000000000003,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.20744,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.25605120000000003,0.16,0.46676951208063994,0.16,0.16,0.16,0.16,0.20360000000000003,0.2547864,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
250,0.12,0.12,0.12,0.12,0.12,0.12,0.16,0.16,0.16,0.16,0.16,0.16,0.20912000000000003,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.20744,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.25632,0.16,0.51952270794752,0.16,0.16,0.16,0.16,0.20360000000000003,0.2547864,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
