"Flock size, perception, aC, cC, sC",10,250,5,5,20
25,0.61707901770516,0.0,0.6180506428995474,0.6339636889690818,0.6602907807451137,0.5512835324284407,0.6753148407646358,0.10846595533323963,0.4572572457423498,0.0
50,0.6,0.0,0.6033599999999999,0.6,0.6407200000000001,0.5199999999999999,0.64,0.08,0.44239999999999996,0.0
75,0.6,0.0,0.6043257599999999,0.60048,0.6407200000000001,0.5199999999999999,0.64,0.08,0.44239999999999996,0.0
100,0.6,0.0,0.6043257599999999,0.60048,0.6407200000000001,0.5199999999999999,0.64,0.08,0.44239999999999996,0.0
125,0.60048,0.0,0.6043257599999999,0.60048,0.6407200000000001,0.5199999999999999,0.64,0.08,0.44239999999999996,0.0
150,0.60048,0.0,0.6043257599999999,0.60048,0.6407200000000001,0.5199999999999999,0.64,0.08,0.44239999999999996,0.0
175,0.60048,0.0,0.6043257599999999,0.60048,0.6407200000000001,0.5199999999999999,0.6433599999999999,0.08,0.44239999999999996,0.0
200,0.60048,0.0,0.6009599999999999,0.60384288,0.6443243200000001,0.5228799999999999,0.6433599999999999,0.08,0.43999999999999995,0.0
225,0.60048,0.0,0.6033599999999999,0.60384288,0.6443243200000001,0.5228799999999999,0.6433599999999999,0.08,0.44239999999999996,0.0
250,0.60144288,0.0,0.60481153728,0.60481153728,0.64553586592,0.5233628799999999,0.6433599999999999,0.08,0.44239999999999996,0.0
275,0.60144288,0.0,0.60481153728,0.60481153728,0.64553586592,0.5233628799999999,0.6433599999999999,0.08,0.44239999999999996,0.0
300,0.60144288,0.0,0.60481153728,0.60795896650368,0.6489276411155199,0.52602161728,0.64746593728,0.08024,0.44239999999999996,0.0
325,0.60457153728,0.0,0.60795896650368,0.60795896650368,0.6489276411155199,0.52602161728,0.64868329514368,0.08024,0.44433152,0.0
350,0.60457153728,0.0,0.60795896650368,0.60795896650368,0.6489276411155199,0.52602161728,0.64868329514368,0.08024,0.44433152,0.0
375,0.60457153728,0.0,0.60795896650368,0.60795896650368,0.6489276411155199,0.52602161728,0.64868329514368,0.08024,0.44433152,0.0
400,0.60457153728,0.0,0.6074702745599999,0.60795896650368,0.6489276411155199,0.52553584,0.64868329514368,0.08024,0.44433152,0.0
425,0.60457153728,0.0,0.6074702745599999,0.60795896650368,0.6489276411155199,0.52553584,0.64868329514368,0.08024,0.44433152,0.0
450,0.60048,0.0,0.6033599999999999,0.60384288,0.64408432,0.5228799999999999,0.64408288,0.08,0.44192,0.0
475,0.60048,0.0,0.6074702745599999,0.60048,0.6481946032,0.5199999999999999,0.6481946032,0.08024,0.44433152,0.0
500,0.60457153728,0.0,0.60795896650368,0.60795896650368,0.6489276411155199,0.52602161728,0.64868329514368,0.08024,0.44433152,0.0
525,0.60457153728,0.0,0.60795896650368,0.60795896650368,0.6489276411155199,0.52602161728,0.64868329514368,0.08024,0.44433152,0.0
550,0.60457153728,0.0,0.60795896650368,0.60795896650368,0.6489276411155199,0.52602161728,0.64868329514368,0.08024,0.44433152,0.0
575,0.60360288,0.0,0.6009599999999999,0.6069844972799999,0.64770882592,0.52553584,0.64746593728,0.08024,0.43999999999999995,0.0
600,0.6009599999999999,0.0,0.6009599999999999,0.6069844972799999,0.64192432,0.52553584,0.6412,0.08024,0.43999999999999995,0.0
625,0.6009599999999999,0.0,0.6009599999999999,0.6069844972799999,0.6412,0.52553584,0.6412,0.08024,0.43999999999999995,0.0
650,0.6,0.0,0.6,0.60384288,0.64,0.5228799999999999,0.64,0.08,0.43999999999999995,0.0
675,0.6,0.0,0.6009599999999999,0.6064987199999999,0.6412,0.52553584,0.6412,0.08024,0.43999999999999995,0.0
700,0.6009599999999999,0.0,0.6009599999999999,0.6069844972799999,0.6412,0.52553584,0.6412,0.08024,0.43999999999999995,0.0
725,0.6009599999999999,0.0,0.6009599999999999,0.6069844972799999,0.6412,0.52553584,0.6412,0.08024,0.43999999999999995,0.0
750,0.6009599999999999,0.0,0.60481153728,0.6069844972799999,0.6412,0.52602161728,0.6412,0.08024,0.44239999999999996,0.0
775,0.6009599999999999,0.0,0.60795896650368,0.60795896650368,0.64192432,0.52602161728,0.6416828800000001,0.08024,0.44433152,0.0
800,0.60144288,0.0,0.60795896650368,0.60795896650368,0.64192432,0.52602161728,0.64529297728,0.08024,0.44433152,0.0
