"Flock size, perception, aC, cC, sC",10,100,0,0,0
25,0.0,0.0,0.7550651415251444,0.518894039175487,0.5667306307688479,0.8554584571553184,0.4251916235764657,0.8137078472286712,0.7310119825296004,0.8911613578646873
50,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8426400000000003,0.39999999999999997,0.8000000000000002,0.7240800000000001,0.8800000000000002
75,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8426400000000003,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
100,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8426400000000003,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
125,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
150,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
175,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8016800000000002,0.7200000000000001,0.8800000000000002
200,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8016800000000002,0.7200000000000001,0.8800000000000002
225,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8016800000000002,0.7200000000000001,0.8807200000000003
250,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8448000000000001,0.39999999999999997,0.8016800000000002,0.7200000000000001,0.8807200000000003
275,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8448000000000001,0.39999999999999997,0.8000000000000002,0.7240800000000001,0.8807200000000003
300,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8448000000000001,0.39999999999999997,0.8000000000000002,0.7240800000000001,0.8807200000000003
325,0.0,0.0,0.72096,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8807200000000003
350,0.0,0.0,0.72096,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
375,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
400,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
425,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
450,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8404800000000002,0.39999999999999997,0.8045600000000002,0.7212000000000001,0.8800000000000002
475,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8045600000000002,0.7200000000000001,0.8800000000000002
500,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7207200000000001,0.8800000000000002
525,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7248043200000001,0.8800000000000002
550,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7240800000000001,0.8800000000000002
575,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
600,0.0,0.0,0.7200000000000001,0.4804799999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
625,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
650,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8007214400000002,0.7200000000000001,0.8826400000000003
675,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8007214400000002,0.7200000000000001,0.8826400000000003
700,0.0,0.0,0.7240800000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8002400000000002,0.7200000000000001,0.8826400000000003
725,0.0,0.0,0.7240800000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8002400000000002,0.7200000000000001,0.8826400000000003
750,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8419200000000002,0.39999999999999997,0.8000000000000002,0.7200000000000001,0.8800000000000002
775,0.0,0.0,0.7219200000000001,0.4799999999999999,0.5599999999999999,0.8419200000000002,0.39999999999999997,0.8000000000000002,0.7240800000000001,0.8800000000000002
800,0.0,0.0,0.7200000000000001,0.4799999999999999,0.5599999999999999,0.8400000000000002,0.39999999999999997,0.8000000000000002,0.7240800000000001,0.8850400000000002
