"Flock size, perception, aC, cC, sC",25,250,5,20,5
1,0.46837965354025746
2,0.006535456877855861
3,0.014243215686707665
4,0.04229601148277471
5,0.07087312249766692
6,0.09860078160872084
7,0.12542159146572462
8,0.14969533783400363
9,-0.08142946352883229
10,-0.07635045717248203
11,-0.07002087877600627
12,-0.05992154547589783
13,-0.05025176956303344
14,-0.04109626353155889
15,-0.0324543029370425
16,-0.02432647489242357
17,-0.01651804168460199
18,0.24157870722258268
19,0.2579064026036302
20,0.2645592513654897
21,0.26950320282154144
22,0.27475049994360085
23,0.27976314324472723
24,0.28512844183177266
25,0.2909297903088797
26,0.29781794502703574
27,0.3043535715338374
28,0.31039130754921396
29,0.31504649700488113
30,0.3185820792493384
31,0.3213854780487358
32,0.32611238444754703
33,0.3304513248677871
34,0.3345843171226952
35,0.33859664090876757
36,0.3419504585380273
37,0.34483093802087905
38,0.3475319029313737
39,0.3501813759065761
40,0.35239832019982814
41,0.3557498303800423
42,0.35930416632368656
43,0.36427681282244984
44,0.37039026740470793
45,0.37767193533486987
46,0.3857727587900684
47,0.39431055920828567
48,0.40290666640135325
49,0.4117015132783915
50,0.4204540366880593
51,0.4291126526530736
52,0.4375530924162227
53,0.4455294632177889
54,0.45267860308554775
55,0.4594746041606656
56,0.46583346304426576
57,0.47222377740302013
58,0.47823929518360253
59,0.48251536194562705
60,0.48685509056895077
61,0.49090560705651837
62,0.49384815953995315
63,0.4957161822040419
64,0.4975915271601328
65,0.4999874000497154
66,0.5018919924375054
67,0.4991242321946202
68,0.4803855352735327
69,0.44792256529490826
70,0.4413215413049973
71,0.49237089768498654
72,0.48852230318232537
73,0.46537006844706064
74,0.4633959599159856
75,0.46679639829268516
76,0.46996250717427024
77,0.4745302970412961
78,0.47972957608209027
79,0.4857671941310224
80,0.49212712720903673
81,0.7499132512873232
82,0.7660579812056799
83,0.7722382760929207
84,0.7782445200369569
85,0.7846366442660488
86,0.7918066833586527
87,0.7996712294708082
88,0.8049974530249857
89,0.803364794972863
90,0.7961446192632397
91,0.7996655993503738
92,0.8184537510148402
93,0.8441845679660293
94,0.8711881539555768
95,0.641204675794549
96,0.6459147376163056
97,0.6565721877194615
98,0.6655633819076597
99,0.6729045284179496
100,0.678085720933425
101,0.6811082047702776
102,0.679988849565058
103,0.6729843064825027
104,0.6578310449545228
105,0.6356236944809521
106,0.6119171531182995
107,0.5887772622905816
108,0.5631367754138785
109,0.2843434575737431
110,0.24712173913418162
111,0.2205243265264408
112,0.19431155289339996
113,0.17269472177581963
114,0.15514377666771262
115,0.1348496074047086
116,0.09600282697230181
117,0.3070631124383258
118,0.29935604228384666
119,0.29193743659324034
120,0.28931105384648614
121,0.28944822934559583
122,0.2904328809224173
123,0.29307262776496423
124,0.04605215361913739
125,0.04436935431777323
126,0.056346832131193805
127,0.05252137519659824
128,0.004106351765318834
