"Flock size, perception, aC, cC, sC",5,500,0,0,0
25,0.15629098205004996,0.26815260256333356,0.7992528371126274,0.9579404061291779,0.6917549331720716
50,0.12,0.24000000000000002,0.7600000000000001,0.9260086400000003,0.68
75,0.12,0.24000000000000002,0.7600000000000001,0.9245600000000003,0.68
100,0.12,0.24000000000000002,0.7600000000000001,0.9245600000000003,0.68
125,0.12,0.24000000000000002,0.7600000000000001,0.9245600000000003,0.68
150,0.12,0.24000000000000002,0.7600000000000001,0.9200000000000003,0.6831200000000001
175,0.12,0.24000000000000002,0.7628800000000001,0.9200000000000003,0.6831200000000001
200,0.12,0.24000000000000002,0.7628800000000001,0.9238400000000002,0.68
225,0.12,0.24048000000000003,0.7628800000000001,0.9238400000000002,0.68
250,0.12,0.24048000000000003,0.7600000000000001,0.9252886400000002,0.68
275,0.12,0.24048000000000003,0.7604800000000002,0.9306134097555202,0.68
300,0.12,0.24048000000000003,0.7604800000000002,0.9306134097555202,0.68
325,0.12,0.24048000000000003,0.7604800000000002,0.9306134097555202,0.68
350,0.12,0.24048000000000003,0.7604800000000002,0.9306134097555202,0.6824000000000001
375,0.12,0.24048000000000003,0.7604800000000002,0.9306134097555202,0.6855344000000001
400,0.12,0.24048000000000003,0.7604800000000002,0.9306134097555202,0.6855344000000001
425,0.12,0.24048000000000003,0.7604800000000002,0.9291517059200003,0.6855344000000001
450,0.12,0.24048000000000003,0.7604800000000002,0.9284230400000002,0.6855344000000001
475,0.12,0.24048000000000003,0.7604800000000002,0.9238400000000002,0.6855344000000001
500,0.12,0.24048000000000003,0.7600000000000001,0.9238400000000002,0.6855344000000001
525,0.12,0.24048000000000003,0.7636000000000001,0.9238400000000002,0.6855344000000001
550,0.12,0.24048000000000003,0.7640828800000001,0.9245600000000003,0.6855344000000001
575,0.12,0.24000000000000002,0.7640828800000001,0.9245600000000003,0.6855344000000001
600,0.12,0.24000000000000002,0.7640828800000001,0.9245600000000003,0.6855344000000001
625,0.12,0.24048000000000003,0.7604800000000002,0.9200000000000003,0.6855344000000001
650,0.12,0.24048000000000003,0.7633628800000001,0.9200000000000003,0.6855344000000001
675,0.12,0.24048000000000003,0.76698305728,0.9214400000000003,0.6855344000000001
700,0.12,0.24048000000000003,0.76698305728,0.9267373059200003,0.6855344000000001
725,0.12,0.24048000000000003,0.76698305728,0.9267373059200003,0.6855344000000001
750,0.12,0.24048000000000003,0.76698305728,0.9267373059200003,0.6855344000000001
775,0.12,0.24048000000000003,0.76698305728,0.9306134097555202,0.6855344000000001
800,0.12,0.24000000000000002,0.7640828800000001,0.9306134097555202,0.6831200000000001
