"Flock size, perception, aC, cC, sC",10,250,10,10,10
25,0.0,0.43687586810988205,0.8697097571497306,0.7300752063575575,0.14100301856938244,0.5308371663002202,0.7426420004850687,0.06252863943286,0.0,0.7596518818887282
50,0.0,0.40168,0.8448000000000001,0.7240800000000001,0.12,0.52216,0.7200000000000001,0.04,0.0,0.7200000000000001
75,0.0,0.40168,0.8448000000000001,0.7240800000000001,0.12,0.52216,0.7200000000000001,0.04,0.0,0.72505008
100,0.0,0.40168,0.8448000000000001,0.7240800000000001,0.12,0.5226428799999999,0.7240800000000001,0.04,0.0,0.7260216345600001
125,0.0,0.40168,0.8448000000000001,0.7240800000000001,0.12,0.5226428799999999,0.7240800000000001,0.04,0.0,0.7260216345600001
150,0.0,0.40168,0.8448000000000001,0.7289160431999999,0.12,0.5255387372799999,0.7274601599999999,0.04,0.0,0.7260216345600001
175,0.0,0.40168,0.8448000000000001,0.7306235503392,0.12048,0.5255387372799999,0.7301377643673601,0.04,0.0,0.7260216345600001
200,0.0,0.40385008,0.8448000000000001,0.72940182048,0.12048,0.5199999999999999,0.72916038048,0.04,0.0,0.7216800000000001
225,0.0,0.40385008,0.8448000000000001,0.7277016,0.12048,0.5255387372799999,0.7200000000000001,0.04,0.0,0.7340371509535643
250,0.0,0.40385008,0.8448000000000001,0.7306235503392,0.12048,0.5255387372799999,0.7301377643673601,0.04,0.0,0.7340371509535643
275,0.0,0.40385008,0.8448000000000001,0.7306235503392,0.12048,0.5255387372799999,0.7301377643673601,0.04,0.0,0.7340371509535643
300,0.0,0.40602016,0.8496000000000001,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
325,0.0,0.40602016,0.8598653079704527,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
350,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
375,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
400,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
425,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
450,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
475,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
500,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7226457600000001,0.04,0.0,0.7381765375397684
525,0.0,0.39999999999999997,0.8539718400000001,0.7330248864,0.12096000000000001,0.52843459456,0.7200000000000001,0.04,0.0,0.7226457600000001
550,0.0,0.40215999999999996,0.8518220670355202,0.7289160431999999,0.12048,0.5228799999999999,0.7257700800000001,0.04,0.0,0.7315603199999999
575,0.0,0.40602016,0.8414400000000002,0.7200000000000001,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
600,0.0,0.40602016,0.8407200000000002,0.7200000000000001,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
625,0.0,0.40602016,0.8407200000000002,0.7200000000000001,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
650,0.0,0.40602016,0.8407200000000002,0.7200000000000001,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
675,0.0,0.40602016,0.8407200000000002,0.7200000000000001,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
700,0.0,0.40602016,0.8407200000000002,0.7200000000000001,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
725,0.0,0.40602016,0.860607142340959,0.72940182048,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
750,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
775,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
800,0.0,0.40602016,0.860607142340959,0.7347425774784,0.12096000000000001,0.52843459456,0.7342538941747201,0.04,0.0,0.7381765375397684
