"Flock size, perception, aC, cC, sC",5,250,20,5,5
25,0.07031345720417623,0.7291576774936612,0.6752834638218046,0.8920565942898304,0.42978087924275415
50,0.04,0.72384,0.64,0.8800000000000002,0.39999999999999997
75,0.04,0.72384,0.64,0.8860072000000002,0.39999999999999997
100,0.04,0.72384,0.64,0.8860072000000002,0.39999999999999997
125,0.04,0.72384,0.64,0.8860072000000002,0.39999999999999997
150,0.04,0.72384,0.64144,0.8860072000000002,0.39999999999999997
175,0.04,0.72384,0.64144,0.8860072000000002,0.39999999999999997
200,0.04,0.72384,0.64144,0.8860072000000002,0.39999999999999997
225,0.04,0.72384,0.64144,0.8860072000000002,0.39999999999999997
250,0.04,0.72384,0.64144,0.8860072000000002,0.39999999999999997
275,0.04,0.72384,0.64,0.8860072000000002,0.39999999999999997
300,0.04,0.72384,0.64,0.8860072000000002,0.39999999999999997
325,0.04,0.72384,0.64,0.8860072000000002,0.39999999999999997
350,0.04,0.72384,0.64,0.8860072000000002,0.39999999999999997
375,0.04,0.72384,0.64,0.8800000000000002,0.39999999999999997
400,0.04,0.72384,0.64,0.8812000000000002,0.39999999999999997
425,0.04,0.72384,0.6433599999999999,0.8860072000000002,0.39999999999999997
450,0.04,0.7243228800000001,0.6433599999999999,0.8867358659200002,0.39999999999999997
475,0.04,0.72384,0.64,0.8855243200000003,0.39999999999999997
500,0.04,0.7224028800000001,0.6433599999999999,0.8848000000000001,0.39999999999999997
525,0.04,0.7219200000000001,0.64144,0.8860072000000002,0.39999999999999997
550,0.04,0.7224028800000001,0.64144,0.8848000000000001,0.39999999999999997
575,0.04,0.7224028800000001,0.64144,0.8848000000000001,0.39999999999999997
600,0.04,0.7224028800000001,0.64144,0.8848000000000001,0.39999999999999997
625,0.04,0.7243228800000001,0.6433599999999999,0.8860072000000002,0.39999999999999997
650,0.04,0.7262572972800001,0.6448086399999999,0.8896447611155203,0.40192
675,0.04,0.7262572972800001,0.6448086399999999,0.8896447611155203,0.40192
700,0.04,0.7262572972800001,0.64,0.8896447611155203,0.40192
725,0.04,0.7257715200000001,0.64,0.8884259459200002,0.40192
750,0.04,0.7257715200000001,0.64,0.8884259459200002,0.40192
775,0.04,0.7257715200000001,0.64,0.8884259459200002,0.40192
800,0.04,0.7257715200000001,0.64,0.8884259459200002,0.40192
