"Flock size, perception, aC, cC, sC",10,250,20,5,5
25,0.39982187059980406,0.43099475735768716,0.2971857016354002,0.2414759930243324,0.4963301980995292,0.6208040229523417,0.7400790183291455,0.632025174857851,0.2447997605417442,0.3468734245214163
50,0.4009599999999999,0.40191999999999994,0.28,0.24000000000000002,0.4799999999999999,0.60048,0.7245700800000001,0.6009599999999999,0.24000000000000002,0.32048
75,0.4009599999999999,0.40191999999999994,0.28,0.24000000000000002,0.4799999999999999,0.60048,0.7245700800000001,0.6009599999999999,0.24000000000000002,0.32048
100,0.4009599999999999,0.40191999999999994,0.28,0.24000000000000002,0.4799999999999999,0.60048,0.7245700800000001,0.6009599999999999,0.24000000000000002,0.32048
125,0.4009599999999999,0.40191999999999994,0.28,0.24000000000000002,0.4799999999999999,0.60048,0.7245700800000001,0.6009599999999999,0.24000000000000002,0.32048
150,0.4009599999999999,0.40191999999999994,0.28,0.24000000000000002,0.4809599999999999,0.60216288,0.7250558572800001,0.6009599999999999,0.24000000000000002,0.32048
175,0.4009599999999999,0.40264863999999995,0.28,0.24000000000000002,0.4809599999999999,0.60313153728,0.7250558572800001,0.6009599999999999,0.24000000000000002,0.32048
200,0.4009599999999999,0.40264863999999995,0.28,0.24000000000000002,0.4809599999999999,0.60313153728,0.7250558572800001,0.6009599999999999,0.24000000000000002,0.32048
225,0.4009599999999999,0.40313731455999996,0.28,0.24000000000000002,0.4809599999999999,0.60313153728,0.7250558572800001,0.6009599999999999,0.24000000000000002,0.32048
250,0.4009599999999999,0.40313731455999996,0.28,0.24000000000000002,0.4809599999999999,0.60313153728,0.7250558572800001,0.6,0.24000000000000002,0.32048
275,0.4009599999999999,0.40240575999999995,0.28,0.24000000000000002,0.4809599999999999,0.6009599999999999,0.7250558572800001,0.6,0.24000000000000002,0.32048
300,0.39999999999999997,0.40240575999999995,0.28,0.24000000000000002,0.4809599999999999,0.60216288,0.7245700800000001,0.6009599999999999,0.24000000000000002,0.32048
325,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4799999999999999,0.60168,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32048
350,0.4009599999999999,0.4009599999999999,0.28,0.24000000000000002,0.4799999999999999,0.60168,0.7221628800000001,0.6009599999999999,0.24000000000000002,0.32024
375,0.4009599999999999,0.4009599999999999,0.28,0.24000000000000002,0.4812014399999999,0.60168,0.7221628800000001,0.6009599999999999,0.24000000000000002,0.32024
400,0.4009599999999999,0.4009599999999999,0.28,0.24000000000000002,0.4812014399999999,0.60168,0.7221628800000001,0.6009599999999999,0.24000000000000002,0.32024
425,0.4009599999999999,0.4009599999999999,0.28,0.24000000000000002,0.4812014399999999,0.60168,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32
450,0.4009599999999999,0.4009599999999999,0.28,0.24000000000000002,0.4799999999999999,0.60168,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32
475,0.4009599999999999,0.40191999999999994,0.28,0.24000000000000002,0.4809599999999999,0.60168,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32
500,0.39999999999999997,0.4009599999999999,0.28,0.24000000000000002,0.4809599999999999,0.60168,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32
525,0.39999999999999997,0.4009599999999999,0.28,0.24000000000000002,0.4799999999999999,0.60168,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32024
550,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4799999999999999,0.60361008,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32
575,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4799999999999999,0.60361008,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32
600,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4799999999999999,0.60168,0.7245758572800001,0.6009599999999999,0.24000000000000002,0.32024
625,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4821657599999999,0.60192,0.7245758572800001,0.60312576,0.24000000000000002,0.32024
650,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4821657599999999,0.60361008,0.7216800000000001,0.60312576,0.24000000000000002,0.32024
675,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4821657599999999,0.60361008,0.7240900800000002,0.60312576,0.24000000000000002,0.32024
700,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4821657599999999,0.60361008,0.7228828800000001,0.6009599999999999,0.24000000000000002,0.32024
725,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4821657599999999,0.60361008,0.7228828800000001,0.6009599999999999,0.24000000000000002,0.32048
750,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4821657599999999,0.60361008,0.7245758572800001,0.6,0.24000000000000002,0.32024
775,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4821657599999999,0.60361008,0.7245758572800001,0.6,0.24000000000000002,0.32024
800,0.39999999999999997,0.39999999999999997,0.28,0.24000000000000002,0.4824057599999999,0.60361008,0.7245758572800001,0.6,0.24000000000000002,0.32024
