"Flock size, perception, aC, cC, sC",10,1000,0,0,0
25,0.38559590973211894,0.3143767022430238,0.22619417815257123,0.43060426214003084,0.22595330903998886,0.41679715933377476,0.08422991450829784,0.15409334144789108,0.46476974482472394,0.17042963153559418
50,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
75,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
100,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
125,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
150,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
175,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
200,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
225,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
250,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
275,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
300,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
325,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
350,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
375,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
400,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
425,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
450,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
475,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
500,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
525,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
550,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
575,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
600,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
625,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
650,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
675,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
700,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
725,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
750,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.404837604523191,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
775,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
800,0.36533210851454206,0.32387180980735997,0.24144576864000003,0.4063051901503302,0.24144576864000003,0.4060564371545421,0.12,0.16,0.4472752698380441,0.20024000000000003
