"Flock size, perception, aC, cC, sC",10,250,0,0,0
25,0.20345708242194002,0.4548598969769227,0.0,0.9172043482218681,0.9422867404039326,0.17755934430712048,0.6377798167130764,0.16295082239343814,0.8848710433535101,0.980723269771607
50,0.20048000000000002,0.43999999999999995,0.0,0.8824000000000003,0.9303647004800002,0.16,0.6450544,0.16,0.8850400000000002,0.9657614400000003
75,0.20048000000000002,0.44167999999999996,0.0,0.8824000000000003,0.9303647004800002,0.16,0.6450544,0.16,0.8850400000000002,0.9657614400000003
100,0.20024000000000003,0.44167999999999996,0.0,0.8867344000000003,0.9303647004800002,0.16,0.6450544,0.16,0.8850400000000002,0.9657614400000003
125,0.20024000000000003,0.44167999999999996,0.0,0.8843200000000002,0.9286644800000002,0.16,0.64,0.16,0.8874544000000003,0.9686601686400003
150,0.20024000000000003,0.44336,0.0,0.8843200000000002,0.9240800000000002,0.16,0.64,0.16,0.8874544000000003,0.9686601686400003
175,0.2,0.44167999999999996,0.0,0.8800000000000002,0.9240800000000002,0.16,0.64,0.16,0.8891444800000001,0.9732663696518402
200,0.2,0.44167999999999996,0.0,0.8843200000000002,0.9200000000000003,0.16,0.64,0.16,0.8891444800000001,0.9703502486400002
225,0.2,0.44167999999999996,0.0,0.8843200000000002,0.9293844800000002,0.16,0.64288,0.16,0.8891444800000001,0.9703502486400002
250,0.2,0.43999999999999995,0.0,0.8867344000000003,0.9293844800000002,0.16,0.64288,0.16,0.8903589232000001,0.9691488086400003
275,0.20024000000000003,0.43999999999999995,0.0,0.8867344000000003,0.9293844800000002,0.16,0.64288,0.16,0.8852872000000002,0.9691488086400003
300,0.20024000000000003,0.43999999999999995,0.0,0.8824000000000003,0.9240800000000002,0.16,0.64288,0.16,0.8852872000000002,0.9662529686400003
325,0.20024000000000003,0.43999999999999995,0.0,0.8800000000000002,0.9240800000000002,0.16,0.6452944,0.16,0.8852872000000002,0.9662529686400003
350,0.20024000000000003,0.43999999999999995,0.0,0.8800000000000002,0.9200000000000003,0.16,0.6424000000000001,0.16,0.8812000000000002,0.9662529686400003
375,0.2,0.44336,0.0,0.8838400000000002,0.9200000000000003,0.16,0.6424000000000001,0.16,0.8800000000000002,0.9662529686400003
400,0.2,0.44336,0.0,0.8852886400000002,0.9200000000000003,0.16,0.6424000000000001,0.16,0.8864944000000002,0.9662529686400003
425,0.2,0.43999999999999995,0.0,0.8852886400000002,0.9200000000000003,0.16,0.6424000000000001,0.16,0.8840800000000002,0.9616800000000003
450,0.2,0.43999999999999995,0.0,0.8852886400000002,0.9200000000000003,0.16,0.6424000000000001,0.16,0.8840800000000002,0.9628800000000003
475,0.2,0.43999999999999995,0.0,0.8896403718400001,0.9226400000000003,0.16,0.6460144000000001,0.16,0.8891444800000001,0.9628800000000003
500,0.20024000000000003,0.43999999999999995,0.0,0.8896403718400001,0.9226400000000003,0.16,0.6486847264,0.16,0.8891444800000001,0.9628800000000003
525,0.20024000000000003,0.43999999999999995,0.0,0.8852886400000002,0.9226400000000003,0.16,0.6486847264,0.16,0.8850400000000002,0.9628800000000003
550,0.20024000000000003,0.43999999999999995,0.0,0.8838400000000002,0.9226400000000003,0.16,0.6450544,0.16,0.8850400000000002,0.9628800000000003
575,0.2,0.43999999999999995,0.0,0.8838400000000002,0.9226400000000003,0.16,0.6426400000000001,0.16,0.8850400000000002,0.9628800000000003
600,0.20024000000000003,0.43999999999999995,0.0,0.8838400000000002,0.9252800000000002,0.16,0.64,0.16,0.8874544000000003,0.9600000000000003
625,0.20024000000000003,0.43999999999999995,0.0,0.8838400000000002,0.9252800000000002,0.16,0.64,0.16,0.8874544000000003,0.9645600000000003
650,0.2,0.43999999999999995,0.0,0.8800000000000002,0.9255214400000003,0.16,0.64,0.16,0.8874544000000003,0.9645600000000003
675,0.2,0.44167999999999996,0.0,0.8800000000000002,0.9255214400000003,0.16,0.64,0.16,0.8850400000000002,0.9645600000000003
700,0.2,0.44167999999999996,0.0,0.8800000000000002,0.9313290464518402,0.16,0.6436,0.16,0.8850400000000002,0.9645600000000003
725,0.2,0.44167999999999996,0.0,0.8800000000000002,0.9313290464518402,0.16,0.6436,0.16,0.8838400000000002,0.9645600000000003
750,0.2,0.44167999999999996,0.0,0.8800000000000002,0.9260129686400003,0.16,0.6460144000000001,0.16,0.8850472000000001,0.9645600000000003
775,0.2,0.43999999999999995,0.0,0.8800000000000002,0.9260129686400003,0.16,0.6424000000000001,0.16,0.8812000000000002,0.9645600000000003
800,0.2,0.43999999999999995,0.0,0.8874544000000003,0.9260129686400003,0.16,0.6424000000000001,0.16,0.8812000000000002,0.9643200000000003
