"Flock size, perception, aC, cC, sC",10,100,0,0,0
25,0.3453573649475959,0.042957386294114795,0.5267888513249207,0.09809834902404921,0.0,0.2507541157743282,0.23183630627447513,0.7518378266404979,0.06142172716479163,0.6760154839837209
50,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
75,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
100,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
125,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64312
150,0.32072,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64312
175,0.32072,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.6421600000000001
200,0.32072,0.04,0.52264,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.6421600000000001
225,0.32072,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7240800000000001,0.04,0.64
250,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
275,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7240800000000001,0.04,0.64
300,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7240800000000001,0.04,0.64
325,0.32,0.04,0.5199999999999999,0.08,0.0,0.24072000000000002,0.2,0.7240800000000001,0.04,0.64
350,0.32,0.04,0.5199999999999999,0.08,0.0,0.24072000000000002,0.2,0.7200000000000001,0.04,0.64
375,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
400,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.20072,0.7200000000000001,0.04,0.64
425,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.20072,0.7200000000000001,0.04,0.64
450,0.32,0.04,0.5199999999999999,0.08,0.0,0.24120000000000003,0.20072,0.7200000000000001,0.04,0.64
475,0.32,0.04,0.5199999999999999,0.08,0.0,0.24120000000000003,0.2,0.7200000000000001,0.04,0.64
500,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
525,0.32,0.04,0.5199999999999999,0.08,0.0,0.24072000000000002,0.2,0.7200000000000001,0.04,0.6424000000000001
550,0.32048,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.6424000000000001
575,0.32048,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.72096,0.04,0.6424000000000001
600,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.72096,0.04,0.64
625,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
650,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
675,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
700,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.20096,0.7200000000000001,0.04,0.64
725,0.32,0.04,0.5209599999999999,0.08,0.0,0.24000000000000002,0.20096,0.7200000000000001,0.04,0.64
750,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
775,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64168
800,0.32,0.04,0.5199999999999999,0.08,0.0,0.24000000000000002,0.2,0.7200000000000001,0.04,0.64
