"Flock size, perception, aC, cC, sC",5,100,5,20,5
25,0.3844138317046308,0.45259490455889634,0.9536993332772756,0.7952667030582585,0.24615767424394105
50,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
75,0.36,0.43999999999999995,0.9240800000000002,0.7616800000000001,0.24000000000000002
100,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
125,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
150,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
175,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
200,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
225,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
250,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
275,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
300,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
325,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
350,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
375,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
400,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
425,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
450,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
475,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
500,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
525,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
550,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
575,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
600,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
625,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
650,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
675,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
700,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
725,0.36,0.43999999999999995,0.9200000000000003,0.7600000000000001,0.24000000000000002
750,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
775,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
800,0.36,0.43999999999999995,0.9240800000000002,0.7600000000000001,0.24000000000000002
