"Flock size, perception, aC, cC, sC",10,1000,0,0,0
25,0.8895491158964661,0.8623983923918077,0.6364681039920695,0.9349635684458969,0.40667135298062057,0.9157553754206155,0.8833722734684494,0.9478952140341759,0.5304987732748744,0.5803381637867935
50,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
75,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
100,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
125,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
150,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
175,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
200,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
225,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
250,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
275,0.8848115200000003,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
300,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
325,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
350,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
375,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
400,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
425,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
450,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
475,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
500,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
525,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
550,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
575,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
600,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
625,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
650,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
675,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
700,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
725,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
750,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
775,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
800,0.8879778163110403,0.8879778163110403,0.6421657686400001,0.9289479569987114,0.39999999999999997,0.9287079569987113,0.8874934703392002,0.9284621449510403,0.56072,0.6009599999999999
