"Flock size, perception, aC, cC, sC",100,1000,5,20,5
25,0.851501428947419,0.628278416469882,0.07861419298074132,0.7663625805098537,0.540290662760419,0.12798638040070817,0.6785053377827938,0.3603956533425828,0.2681574569773742,0.8458830067651346,0.6888183994910628,0.7779444063686898,0.08137809618600664,0.0,0.14824621257812873,0.6699741648241394,0.8368215918307453,0.0,0.04112382026509918,0.07072430832842283,0.9735321335001127,0.7740828026548784,0.8094228335232869,0.4119813313511631,0.4523564781292754,0.0999366699484607,0.6499580076501706,0.1756421162439412,0.3122541314645101,0.5382751099973871,0.13189760257284416,0.3941589028675745,0.14556949115995857,0.29679414970015755,0.6602295691933684,0.24522751924229397,0.3302587589052559,0.6752771579005897,0.3218459195586608,0.7249590427793735,0.8161269971466458,0.05173538980069452,0.12193505000956686,0.8144961485560107,0.46027143658669695,0.7876856810799874,0.5533139042543028,0.3735313891850987,0.7645505445027025,0.7272874258966409,0.4106262490166602,0.0,0.4317335949378288,0.5823543134426789,0.45785879911983,0.12511023604184243,0.09831419655526596,0.06227049038904197,0.9745498713326411,0.23535629091628288,0.17875606587420384,0.689304844871258,0.422442206256973,0.4880635835861756,0.6721499914391014,0.628566226510467,0.376183804490925,0.8296805851216356,0.6292189413119414,0.5241158124670714,0.2681502664731219,0.6748071725351916,0.08072234600189354,0.9355874906729499,0.6466404429315902,0.5991503993116131,0.3622634395489443,0.3682803694748711,0.6719306298243966,0.628549079186844,0.0,0.17733560880438926,0.8501864711663234,0.5187804407694319,0.7744400190936646,0.3275461906198658,0.0,0.6235802975583634,0.0,0.12371049028062998,0.11970599088868664,0.1198179046484914,0.48720145688736394,0.7523015265205069,0.6010043844594795,0.18843273447177583,0.14387943320939736,0.1413712874482617,0.6844028833690019,0.6501834087941312
50,0.08191999999999999,0.8927024602709478,0.29969648685137923,0.0,0.8972571287051008,0.34836170851801335,0.9593085368970601,0.6628655932097052,0.554805539995828,0.08216000000000001,0.9584259918183096,0.04,0.3007408323395584,0.25519100387328,0.3971198399850586,0.9574583737847459,0.08191999999999999,0.25468036394495996,0.2999586347263591,0.2999586347263591,0.21071634943999998,0.0,0.04,0.7192581651002623,0.777243709551886,0.34587407134697246,0.9558103451717338,0.4488717597746471,0.6080885605267407,0.8969671093528758,0.34763534239119687,0.7181832197446445,0.3970786657722411,0.6043063577030735,0.9580881645237653,0.5538366641274027,0.6612786028352898,0.9557201802286254,0.6612786028352898,0.0,0.04,0.3022818805861581,0.3489281267570259,0.04,0.7776016434028323,0.04,0.8983118883520074,0.7193786825609926,0.04,0.0,0.7230733081356703,0.21253593727999998,0.780443766920803,0.9017207706712842,0.780443766920803,0.3497603893866654,0.3497603893866654,0.3028409366888704,0.21253593727999998,0.5032309628214356,0.4501764982188098,0.9527921230605839,0.7786126402653917,0.8376529236108606,0.9610853739064987,0.9610853739064987,0.7206281220936871,0.04,0.9604508635102829,0.8981882997515374,0.5517564133555146,0.959751351258826,0.3023161116825088,0.21228719359999998,0.9589236450952614,0.9589236450952614,0.6636806915430415,0.7192996448370101,0.9582477268049959,0.9582477268049959,0.2562419904,0.3972742472679844,0.0812,0.8958404548042073,0.04,0.6627344648195392,0.25575499776,0.9564709679535991,0.25575499776,0.3471278500020224,0.3471278500020224,0.3471278500020224,0.8326654193948935,0.0,0.9603338408856529,0.44931817124676593,0.39751926848657826,0.39751926848657826,0.9596591667571325,0.9596591667571325
75,0.34541167912385323,0.08048,0.6364330113434056,0.17771878912,0.08048,0.6988787079945912,0.12508896,0.08048,0.04,0.3436419039000407,0.12458448,0.23003778197504002,0.634269809578606,0.574246186188028,0.7634930924663783,0.12458448,0.34301990107693425,0.5738747245358587,0.6332359616665775,0.6332359616665775,0.5738747245358587,0.17611276576,0.22949606980735998,0.08024,0.08024,0.6936435349838209,0.1241016,0.8986672741733085,0.08024,0.12386016,0.6933092796367142,0.08024,0.7587510408653608,0.08024,0.12337728,0.04,0.08,0.12288000000000002,0.08,0.1729552,0.22598742080000003,0.6281754775069626,0.6899853563257844,0.22598742080000003,0.08,0.22568826560000002,0.12240000000000001,0.08,0.2251636256,0.17216176000000002,0.08,0.566461695714557,0.08,0.12168000000000001,0.08,0.6855445884465833,0.6855445884465833,0.6238596968562548,0.5653351317800416,0.9570934159241853,0.8175827383228099,0.12143999999999999,0.08,0.1212,0.1212,0.1212,0.08,0.22219771904000002,0.12096000000000001,0.12096000000000001,0.0,0.12144576000000001,0.6252160399271622,0.5665851303040502,0.12144576000000001,0.12144576000000001,0.08024,0.12120432,0.12120432,0.12120432,0.6234602470196252,0.7496767335287533,0.27575721997255676,0.12120432,0.22087231299008003,0.08024,0.6220471915220408,0.12096288,0.6218028542420408,0.6821662307286959,0.6821662307286959,0.6821662307286959,0.12096288,0.16706118016,0.12096288,0.8138677768765098,0.7456273386912423,0.7456273386912423,0.12096288,0.12096288
100,0.5720556301701223,0.24288576,0.8692354775080425,0.34152455704448,0.24288576,0.9331386949254178,0.28751803648,0.24288576,0.24288576,0.5701162687803232,0.28702936192,0.3952405156249804,0.8670149955095989,0.8068484869928819,0.9994766817295595,0.28702936192,0.5696552041157102,0.8065839978214803,0.8660791907155289,0.8660791907155289,0.8660791907155289,0.33991339702015994,0.39470125738392575,0.24288576,0.24288576,0.9276803035723078,0.28654068736000005,0.16144,0.24264288000000003,0.28605347008000004,0.9271859495743833,0.24264288000000003,0.9940657551382273,0.24264288000000003,0.28556479552,0.24264288000000003,0.24264288000000003,0.28507612096,0.24264288000000003,0.33638662397696,0.39072542564995577,0.8600676388000019,0.9229928872982214,0.39072542564995577,0.24264288000000003,0.3903847295655168,0.2845874464,0.24264288000000003,0.3898313447202816,0.33555099047936,0.24264288000000003,0.8566689710465656,0.24264288000000003,0.28385443456000004,0.28385443456000004,0.9186422177807315,0.9186422177807315,0.8561551088470966,0.8561551088470966,0.24264288000000003,0.04,0.28337732325184006,0.28337732325184006,0.28337732325184006,0.28337732325184006,0.28337732325184006,0.28337732325184006,0.386544475784677,0.28337732325184006,0.28337732325184006,0.24240864864,0.28313297728000003,0.8541946970258509,0.8541946970258509,0.28313297728000003,0.28313297728000003,0.28313297728000003,0.28313297728000003,0.28313297728000003,0.28313297728000003,0.8531536570892168,0.9804752712905205,0.4398679678788524,0.28313297728000003,0.3838575995865139,0.28313297728000003,0.8519644084511345,0.28313297728000003,0.8516351553307293,0.9118295384033902,0.9118295384033902,0.9118295384033902,0.28313297728000003,0.32898857132864,0.28313297728000003,0.04,0.9761874896819764,0.9761874896819764,0.28288576,0.28288576
125,0.9223983084079039,0.4009928061696,0.12,0.5133679331684556,0.40079714976,0.16360000000000002,0.44960804334461435,0.4005607387008,0.4005607387008,0.9184291327304913,0.4490298825826048,0.5761338144856455,0.12,0.12,0.20908592,0.44837898383759095,0.9179953464725095,0.12,0.12,0.12,0.12,0.5094957306371433,0.5738813057616923,0.4473474920999338,0.4473474920999338,0.16216000000000003,0.44716357237947457,0.39867201707701244,0.44687435833194494,0.44687435833194494,0.16216000000000003,0.446675031429207,0.20760848,0.4464352597922406,0.4464352597922406,0.4464352597922406,0.4464352597922406,0.4464352597922406,0.4464352597922406,0.5050725265431172,0.5696907945025832,0.12,0.16192,0.5692159492861291,0.44595228742045695,0.5689578511409161,0.44595228742045695,0.44595228742045695,0.5684312383334187,0.5037253774737408,0.44595228742045695,0.12,0.4456579822202675,0.4456579822202675,0.4456579822202675,0.16168000000000002,0.16168000000000002,0.12,0.12,0.4446259916655616,0.34820798919679996,0.4443418824922791,0.4443418824922791,0.4443418824922791,0.4443418824922791,0.4443418824922791,0.4443418824922791,0.5633143594503872,0.4443418824922791,0.4443418824922791,0.4443418824922791,0.4443418824922791,0.12,0.12,0.44366103667587287,0.44366103667587287,0.44366103667587287,0.44366103667587287,0.44366103667587287,0.44366103667587287,0.12,0.20508896000000001,0.6246655950487513,0.44306428786975194,0.5583814847493028,0.44306428786975194,0.12,0.44267833642877424,0.12,0.16,0.16,0.16,0.4417300639216691,0.49218838224670536,0.4417300639216691,0.34572272383999997,0.20384000000000002,0.20384000000000002,0.44099280616959996,0.44099280616959996
150,0.2,0.49436011680767994,0.40337151999999993,0.5490969908225536,0.49410698338559994,0.44653777279999995,0.49384798586879997,0.49384798586879997,0.49384798586879997,0.2,0.49360798586879995,0.6132502159759314,0.4031315199999999,0.4031315199999999,0.4458090982399999,0.49283978946047996,0.2,0.40287999999999996,0.40287999999999996,0.40287999999999996,0.40287999999999996,0.54467710468096,0.6102625849337446,0.49152841727999996,0.49152841727999996,0.44457727999999996,0.49127823359999995,0.49127823359999995,0.49127823359999995,0.49127823359999995,0.44457727999999996,0.49102804991999993,0.44457727999999996,0.4907778662399999,0.4907778662399999,0.4907778662399999,0.4907778662399999,0.4907778662399999,0.4907778662399999,0.54030489468928,0.6049871938440397,0.40287999999999996,0.44433295999999994,0.6044384578203622,0.49026283967999995,0.6040983929912115,0.49026283967999995,0.49026283967999995,0.6034083424788992,0.5389485121407999,0.5389485121407999,0.40287999999999996,0.5386558754176,0.5386558754176,0.5386558754176,0.4440886399999999,0.4440886399999999,0.40287999999999996,0.40287999999999996,0.5375902297599999,0.4889620799999999,0.5373180572799999,0.5373180572799999,0.5373180572799999,0.5373180572799999,0.5373180572799999,0.5373180572799999,0.59814987669824,0.5373180572799999,0.5373180572799999,0.5373180572799999,0.5373180572799999,0.44359999999999994,0.44359999999999994,0.53684700832,0.53684700832,0.53684700832,0.53684700832,0.53684700832,0.53684700832,0.44359999999999994,0.4882291199999999,0.6612249007368807,0.5363393113599999,0.5939753206092799,0.5363393113599999,0.44359999999999994,0.5360979231999999,0.44359999999999994,0.44359999999999994,0.44359999999999994,0.44359999999999994,0.53510305216,0.53510305216,0.53510305216,0.53510305216,0.4870075199999999,0.4870075199999999,0.53458216192,0.53458216192
175,0.4799999999999999,0.5204799999999999,0.5204799999999999,0.5709180799999999,0.5204799999999999,0.5204799999999999,0.5204799999999999,0.5204799999999999,0.5204799999999999,0.4799999999999999,0.5202399999999999,0.63366400512,0.5202399999999999,0.5202399999999999,0.5202399999999999,0.5202399999999999,0.4799999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.56696,0.6308256,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.56312,0.625644,0.5199999999999999,0.5199999999999999,0.62497968,0.5199999999999999,0.6246432000000001,0.5199999999999999,0.5199999999999999,0.6239616,0.56192,0.56192,0.5199999999999999,0.56168,0.56168,0.56168,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.5199999999999999,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.61903104,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.6807107641600001,0.56072,0.61536624,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072,0.56072
200,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.60888,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.60648,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.6024,0.5599999999999999,0.5599999999999999,0.60192,0.5599999999999999,0.60168,0.5599999999999999,0.5599999999999999,0.6012,0.6012,0.6012,0.5599999999999999,0.60096,0.60096,0.60096,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7225424000000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
225,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.60768,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.60528,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.6012,0.5599999999999999,0.5599999999999999,0.60072,0.5599999999999999,0.60048,0.5599999999999999,0.5599999999999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7886592000000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
250,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.60768,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.60528,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.6012,0.5599999999999999,0.5599999999999999,0.60072,0.5599999999999999,0.60048,0.5599999999999999,0.5599999999999999,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8557888000000001,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
