"Flock size, perception, aC, cC, sC",10,500,5,5,20
25,0.6475456079160243,0.6649495409459906,0.6359449793928363,0.048293828500195445,0.9378555644049681,0.4555013936830025,0.0,0.6735360032042044,0.550412652818213,0.1300422027396456
50,0.64673872,0.64819896650368,0.64144288,0.04,0.9306221363110403,0.4799999999999999,0.0,0.6479560778636799,0.56626016864,0.12
75,0.64722449728,0.64819896650368,0.64505153728,0.04,0.9328271318489066,0.4821599999999999,0.0,0.6479560778636799,0.56893340101184,0.12
100,0.64722449728,0.64819896650368,0.64505153728,0.04,0.9328271318489066,0.4821599999999999,0.0,0.6479560778636799,0.56893340101184,0.12
125,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.9343020041349328,0.4821599999999999,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
150,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.9343020041349328,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
175,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.935776876420959,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
200,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.9409115376794847,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
225,0.64,0.64819896650368,0.64819896650368,0.04,0.9409115376794847,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
250,0.64,0.64819896650368,0.64819896650368,0.04,0.9409115376794847,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
275,0.64096,0.64144288,0.64819896650368,0.04,0.9409115376794847,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
300,0.64456576,0.6436,0.64457153728,0.04,0.9343020041349328,0.4821599999999999,0.0,0.6479560778636799,0.56601872864,0.12048
325,0.64771027456,0.64673872,0.64144288,0.04,0.9294453321420804,0.4799999999999999,0.0,0.6448100972799999,0.5633614399999999,0.12024000000000001
350,0.64771027456,0.64673872,0.64144288,0.04,0.9294453321420804,0.4799999999999999,0.0,0.64771607786368,0.5633614399999999,0.12024000000000001
375,0.64819896650368,0.64722449728,0.64096,0.04,0.9255372800000004,0.4799999999999999,0.0,0.64698449728,0.56553584,0.12024000000000001
400,0.64819896650368,0.64722449728,0.64771027456,0.04,0.9255372800000004,0.48457295999999994,0.0,0.64698449728,0.56553584,0.12024000000000001
425,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.9354727267020803,0.48457295999999994,0.0,0.64771607786368,0.56577872864,0.12072144000000001
450,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.9394278161597424,0.48457295999999994,0.0,0.6513623743308621,0.56577872864,0.12072144000000001
475,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.9394278161597424,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
500,0.64819896650368,0.64819896650368,0.64819896650368,0.04,0.9409115376794847,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
525,0.64144288,0.64819896650368,0.64819896650368,0.04,0.9409115376794847,0.48457295999999994,0.0,0.6513623743308621,0.56893340101184,0.12072144000000001
550,0.64456576,0.64457153728,0.64048,0.04,0.935776876420959,0.4821599999999999,0.0,0.6479560778636799,0.56601872864,0.12048
575,0.64408576,0.64312,0.64,0.04,0.9279792563110404,0.4799999999999999,0.0,0.6448100972799999,0.5633614399999999,0.12048
600,0.64457153728,0.64360288,0.64,0.04,0.9240886400000003,0.4799999999999999,0.0,0.6433599999999999,0.56577584,0.12048
625,0.64457153728,0.64457153728,0.6436,0.04,0.9214400000000003,0.4821599999999999,0.0,0.6433599999999999,0.56601872864,0.12048
650,0.64360288,0.64360288,0.64456576,0.04,0.9284302918400003,0.48239999999999994,0.0,0.64408432,0.56264,0.12
675,0.64360288,0.64456576,0.64456576,0.04,0.9269729600000003,0.48239999999999994,0.0,0.64770882592,0.56264,0.12
700,0.64360288,0.64456576,0.64771027456,0.04,0.9284302918400003,0.48239999999999994,0.0,0.64770882592,0.56264,0.12024000000000001
725,0.64048,0.64456576,0.64819896650368,0.04,0.9298876236800003,0.48239999999999994,0.0,0.6508707502355199,0.56553584,0.12024000000000001
750,0.6436,0.64456576,0.64457153728,0.04,0.9316053321420803,0.4821599999999999,0.0,0.6479560778636799,0.56264,0.12
775,0.64673872,0.64673872,0.64144288,0.04,0.9294453321420804,0.4799999999999999,0.0,0.6448100972799999,0.56024,0.12024000000000001
800,0.64722449728,0.64722449728,0.64096,0.04,0.9255372800000004,0.4799999999999999,0.0,0.64698449728,0.56553584,0.12072144000000001
