"Flock size, perception, aC, cC, sC",25,500,0,0,0
25,0.5007198885531212,0.41277057705798464,0.21000291237137178,0.5296564950633893,0.653635649435827,0.6753339965449707,0.5073378862068734,0.5553966083575211,0.21782148196372417,0.08576443383123142,0.9425279250384855,0.6715119428903779,0.8580935363734375,0.9359184370360096,0.9359567943524393,0.6235848053982739,0.9653093226498091,0.2257323736863772,0.9651241413055831,0.14130659434120937,0.07143177603840264,0.43268756349884224,0.06455869127699762,0.5993515350059739,0.8790863816927248
50,0.5316299335180442,0.44336719999999996,0.20168288000000004,0.56819171456,0.6899254715250482,0.68724774505472,0.56772038912,0.56529729728,0.24336864000000002,0.08,0.9602288362873492,0.68700194175104,0.9027085299512911,0.9586059345594695,0.9464382433050971,0.60312720864,0.9912453878041935,0.24048000000000003,0.0,0.16096144,0.08024,0.4899355338293952,0.08024,0.6170292823445707,0.9149938911935033
75,0.5812744931208108,0.4445830832,0.20048000000000002,0.614306167420124,0.7419388776898722,0.7365041035413807,0.6172574308467376,0.6194888246509453,0.24435613844736,0.08024,0.0,0.7367676142173273,0.9633147258280603,0.0,0.9605670968977583,0.61136668543104,0.0,0.24556042368000003,0.04,0.16072144000000002,0.12192864,0.53773271866624,0.08048,0.6677064067203063,0.987070477643313
100,0.632931489047805,0.4465189664,0.24506885184000002,0.6655886587492249,0.7949985586584333,0.7900054974051256,0.669121857070812,0.6716271192047666,0.28972880893312003,0.08,0.04,0.7888593173741028,0.0,0.04,0.0,0.60868905504,0.04,0.24582368030208002,0.08048,0.16120288,0.16363174912,0.5782332960356786,0.08024,0.7086611083734965,0.0
125,0.6860591290818299,0.44409152,0.2899645418124083,0.7241648637434216,0.8538528582216915,0.83329286089256,0.7241648637434216,0.7203119857855653,0.33616569619702613,0.08024,0.04,0.8465350508319411,0.04,0.08048,0.04,0.60648864,0.08024,0.24631376873472002,0.12144576000000001,0.16217443456,0.20509641961472003,0.6244717175055585,0.08024,0.7027085866212326,0.04
150,0.7162170472771783,0.44385008,0.28975659384832,0.7649015145990966,0.8982123465311682,0.8268287622628382,0.7689146094112007,0.7610731259785639,0.3771518377991424,0.08,0.08,0.8870171656998628,0.08,0.12048,0.08,0.60072,0.12024000000000001,0.24460767551999998,0.16144576000000002,0.16120432,0.24534662098944002,0.6629124775203175,0.12024000000000001,0.6980067533055266,0.08
175,0.7589351684077018,0.44336864,0.29025702470437115,0.806586998321336,0.9390982967382817,0.8338885945053269,0.806586998321336,0.8119381731331786,0.41963979191676604,0.08,0.08,0.9324505145285794,0.08,0.12,0.12,0.60360432,0.12,0.24436474368000002,0.2033888,0.16096000000000002,0.24460474368000001,0.688940713746871,0.12,0.7078775928864525,0.12
200,0.8054655714616417,0.44506452319999995,0.2877797488,0.8487470073641475,0.9812489343284989,0.8318547406835914,0.8487470073641475,0.8516098043975133,0.4593344818784,0.12,0.08,0.95961846708448,0.12,0.12,0.12,0.60626450592,0.12,0.24384000000000003,0.24384000000000003,0.16,0.24361008000000003,0.6916183442419022,0.16,0.7472388683904001,0.16024000000000002
225,0.8333745443746674,0.44360863999999994,0.28730726170624005,0.8893624025427211,0.0,0.8396385088903183,0.8918730291740415,0.8987563517804257,0.5046157805436902,0.12048,0.08,0.0,0.12,0.12096000000000001,0.12048,0.60941920431552,0.16072,0.24459754368000003,0.24459754368000003,0.16072,0.2443604496,0.691602365586871,0.16072,0.7890021790028802,0.20289443456
250,0.8656042420514863,0.44628479572735996,0.28854966527647746,0.9374251629943916,0.04,0.8869288196747561,0.9343279868899537,0.9369227245993277,0.5427926959464447,0.16096288,0.08,0.0,0.12,0.12072144000000001,0.12024000000000001,0.60941920431552,0.16048,0.2438717664,0.24338598912,0.16048,0.24314599776,0.691602365586871,0.16048,0.83045541985237,0.20168576864
275,0.9072970429235819,0.44579462911999995,0.2893108044572723,0.9874241005558057,0.08,0.9213345453543719,0.9775987908180144,0.9853102511398476,0.5375894532308224,0.20339322368,0.08,0.0,0.12,0.12,0.12,0.60650306592,0.16,0.24338308320000002,0.24289875456000004,0.16024000000000002,0.24266021184000003,0.6908765969468711,0.16048,0.8787491830107913,0.20168576864
300,0.9492563577860037,0.44579462911999995,0.2893108044572723,0.0,0.08024,0.9591869956751274,0.0,0.0,0.5405749899502074,0.20633430170624,0.08072,0.0,0.12,0.12143999999999999,0.12143999999999999,0.60988181184,0.16,0.24729712060416,0.24533353961472004,0.16264864,0.24265443456,0.6969796522228736,0.16264864,0.924586376051008,0.20361442592
325,0.9777949262428185,0.45788292061069386,0.29277638778871545,0.04,0.12,0.0,0.04,0.04,0.5420611068264448,0.20584702373888,0.08024,0.0,0.12,0.12120432,0.12072,0.6130582227110399,0.16,0.24533788558656003,0.24264720000000004,0.16120288000000002,0.24241152000000002,0.7006786501362108,0.16,0.9740000229031182,0.20411613844736
350,0.0,0.5103758672041522,0.29657063727201255,0.08072,0.12072144000000001,0.04,0.08024,0.08024,0.53558059835885,0.2056070149952,0.08024,0.04,0.12048,0.12024000000000001,0.12048,0.6194917925652274,0.16144576,0.24387325844736002,0.24484915903104004,0.16120288,0.24436486505472,0.7002134696554553,0.16096144,0.0,0.20241443456
375,0.04,0.5652043722043122,0.29653841742400894,0.08024,0.12024000000000001,0.08024,0.12024000000000001,0.08024,0.5422705138055889,0.20339178368000002,0.08024,0.08024,0.12024000000000001,0.12048,0.12024000000000001,0.6274133758743616,0.16144432,0.24314311786368,0.2465668586976,0.1619272,0.24313875456000003,0.7134428987318664,0.16120288,0.04,0.20217443456
400,0.08,0.6102824678569153,0.2947303888450048,0.12024000000000001,0.12024000000000001,0.12024000000000001,0.12,0.08,0.5495102476998784,0.20339322368,0.12024000000000001,0.12,0.12024000000000001,0.12,0.12024000000000001,0.6276851931494402,0.16,0.24314165184,0.24483606912000003,0.16024000000000002,0.24337728000000003,0.7138751464118033,0.16,0.08,0.20241728
