"Flock size, perception, aC, cC, sC",10,500,5,20,5
25,0.15898305559470635,0.2545538483975767,0.750828192189912,0.5774410165125182,0.7499032355572025,0.0,0.18467614553685652,0.691592585928826,0.6916904019255105,0.5423877819332953
50,0.16,0.24024000000000004,0.7202400000000001,0.56385008,0.7202400000000001,0.0,0.16072,0.68288,0.69061190912,0.5267430399999999
75,0.16,0.24024000000000004,0.7204800000000001,0.56409296864,0.7202400000000001,0.0,0.16072,0.68963456,0.69061190912,0.5267430399999999
100,0.16,0.24072144000000004,0.72698449728,0.5665175264518401,0.7202400000000001,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
125,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.72698449728,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
150,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
175,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
200,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
225,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
250,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
275,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
300,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
325,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
350,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
375,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
400,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
425,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
450,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
475,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
500,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
525,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
550,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
575,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
600,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
625,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
650,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
675,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
700,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
725,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
750,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
775,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
800,0.16,0.24072144000000004,0.7318700469297984,0.5665175264518401,0.7316242348821274,0.0,0.16072,0.6935557022617242,0.6935557022617242,0.52820906368
